"","D1_NC1","D1_NC10","D1_NC11","D1_NC12","D1_NC13","D1_NC14","D1_NC15","D1_NC16","D1_NC17","D1_NC18","D1_NC19","D1_NC2","D1_NC20","D1_NC21","D1_NC22","D1_NC23","D1_NC24","D1_NC25","D1_NC26","D1_NC27","D1_NC3","D1_NC4","D1_NC5","D1_NC6","D1_NC7","D1_NC8","D1_NC9","D1_UC1","D1_UC10","D1_UC11","D1_UC12","D1_UC13","D1_UC14","D1_UC15","D1_UC16","D1_UC17","D1_UC18","D1_UC19","D1_UC2","D1_UC20","D1_UC21","D1_UC22","D1_UC23","D1_UC24","D1_UC25","D1_UC26","D1_UC27","D1_UC28","D1_UC29","D1_UC3","D1_UC4","D1_UC5","D1_UC6","D1_UC7","D1_UC8","D1_UC9","D2_NC1","D2_NC2","D2_NC3","D2_NC4","D2_NC5","D2_NC6","D2_UC2","D2_UC3","D2_UC4","D2_UC5"
"1504",3,0,1,3,2,1,1,1,1,1,1,1,3,1,3,0,1,0,0,7,1,3,1,1,1,0,1,0,1,1,2,0,2,3,3,3,1,1,1,0,1,1,0,1,1,3,1,3,1,3,2,2,2,2,1,0,1,0,0,0,2,0,1,1,0,2
"1505",0,0,3,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,5,0,0,0,3,0,1,0,0,1,0,0,3,1,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0
"1506",0,1,0,0,0,0,0,1,0,0,1,1,0,0,3,1,0,0,1,2,0,1,0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,2,2,1,0,1,0,0,0,2,0,1,0,4,0,1
"1507",0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,3,0,0,1,0,1,1,1,0,0,0,0,2,0,4,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1508",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1,1,1
"1509",0,2,1,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,1
"1510",0,1,3,0,4,0,0,0,2,1,1,0,1,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,1,0,4,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"1511",0,2,1,0,1,0,1,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,2,1,3,1,0,3,0,1,3,2,1,0,0,0,2,0,0,1,0,0,3,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,2,0,0,0,0
"1512",0,1,3,1,1,4,0,1,2,2,1,0,0,1,0,0,0,4,0,1,1,1,1,1,0,0,1,0,0,3,4,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"1513",1,0,0,0,0,0,0,1,0,0,2,0,1,1,1,1,1,2,0,0,1,2,1,0,2,0,2,0,2,0,0,0,1,0,1,0,1,0,0,2,1,1,0,0,0,2,0,0,0,1,0,0,2,2,2,0,1,1,0,0,2,1,1,1,0,2
"1514",0,1,0,0,0,1,1,1,0,0,0,1,0,0,2,3,0,2,1,0,0,0,0,0,2,1,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,1,0,3,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,2,0,0,1,4,0,0
"1515",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,1,6,1,0,0,0,2,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,3,2,2,1,0,0,0,0,0,0,0,1,3,0,0
"1516",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,2,0,1,3,0,0,0,0,0,0,3,0,0,3,3,1,0
"1517",0,2,3,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,3,1,1,0,1,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
"1518",2,2,6,2,4,3,1,0,2,4,0,0,2,3,0,0,1,3,1,1,2,2,2,0,0,0,1,0,2,2,4,8,0,0,1,5,1,3,1,0,1,1,0,6,3,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,3
"1519",1,5,2,1,1,0,0,1,0,1,1,1,3,1,0,2,1,0,1,0,1,2,1,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,2,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
"1520",1,3,0,2,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,2
"1521",0,0,2,0,0,2,0,0,0,0,1,1,1,2,0,0,0,1,1,0,0,2,1,1,0,0,0,0,1,3,1,1,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,4,0,0,0,1,2
"1522",0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,2,2,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,2,1,1,0,2,0,0,0,0,0,0,0,3,0,1,1
"1523",0,0,2,1,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,2,1
"1524",1,1,1,0,1,0,0,2,0,1,0,1,1,4,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,2,1,0,1,2,0
"1525",0,4,3,0,0,3,0,2,0,3,0,1,0,2,0,0,3,2,0,1,1,0,2,5,0,0,1,0,0,7,4,7,1,1,0,1,0,2,0,0,2,0,0,4,0,1,2,2,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1
"1526",1,2,1,0,0,3,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,2,4,0,0,0,0,0
"1527",0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1,1,1,3,0,0,0,0,0,1,2,2,0,1,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,1,2
"1528",0,2,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0,1,0,1,1,1,1,3,2,0,0,1,0,2,2,0,1,0,1,1,0,0,2,1,1,0,0,0
"1529",0,5,0,0,2,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
"1530",1,1,2,1,1,1,0,1,0,2,0,1,3,2,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,0,4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1531",0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,19,0,1
"1532",0,3,2,0,1,2,0,0,2,2,0,0,2,2,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,4,3,5,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,2,0,0,0,0,1,0,1,0,0,1,0
"1533",0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,2,0,0,1,1,1,0,0,0,1,0,4,0,0,2,3,0,0,0,0,0,3,0,0,1,0,0,5,0,2
"1534",1,2,0,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,3,1,0,1,6,1,0,1,0,0,4,0,0,1,0,0,1,1,6,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"1535",0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,2,0,1,1,1,2,0,2,1,0,0,0,4,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0
"1536",0,4,1,0,2,1,0,1,0,0,1,0,0,3,1,0,0,2,0,1,0,0,1,2,0,0,0,0,1,5,1,1,1,0,0,1,0,0,1,0,1,1,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"1537",0,0,1,0,1,0,0,0,1,1,2,1,0,1,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,3,2,1,0,2,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,3,1,2,0,0,0
"1538",3,2,2,0,0,1,1,2,2,1,0,1,1,1,0,0,2,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,4,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,1
"1539",0,0,2,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0
"1540",1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2
"1541",2,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,2,1,3,1,0,0,0,1,1,0,0,1,2,2
"1542",1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,1,2,3,4,1
"1543",0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,2,2,0,0,1,1,0,1,0,1,0,2,1,2,0,2,0,0,1,1,0,3,0,1,0,0,1,1,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0
"1544",1,2,0,0,0,1,0,1,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,4,0,3
"1545",1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,1,0,2,0,1,1,0,0,4,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,1
"1546",0,0,0,0,0,0,1,2,0,0,2,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,1,10,2,1
"1547",0,2,1,0,2,0,0,1,0,1,0,1,1,1,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,2,0,3,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"1548",0,1,0,0,2,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,1,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1
"1549",1,0,1,0,2,0,2,3,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,4,2,1,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,1,0,1,5,0,0,0,0,0,3,0,1,2,2,2
"1550",0,2,2,0,1,1,1,2,2,0,0,1,0,0,1,3,2,2,0,0,1,1,0,0,1,2,0,5,0,1,2,4,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,1,0,2,0,1,1,0,0,0,0,0,1,2,0,1
"1551",1,2,3,0,1,3,0,1,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,1,2,3,1,1,0,4,1,1,1,1,2,0,1,2,3,2,1,0,1,1,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1
"1552",1,1,1,1,0,2,0,0,1,2,0,2,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,2,2,2,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"1553",2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,2,2,0,1
"1554",0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2,1,5,5,1,0,0,1,0,0,2,1,2,1,3,0,3,0,2,0,0,3,1,0,3,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,2,0,1,3
"1555",0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,1,1,0,0,1,0,1,1,1,2,2,1,2,2,1,0,2,0,0,0,1,2,0,0,3,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
"1556",0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,2,1,1,3
"1557",0,1,1,0,1,1,0,1,0,0,1,0,4,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,3,1,1,3,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0
"1558",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,4,1,2,0,1,0,0,2,0,0,2,0,0,2,0,0,0,0,0,3,3,2,1,0,0,0,0,1,0,1,2,3,2,2
"1559",0,1,2,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1,0,0,4,0,3,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"1560",0,2,1,0,0,0,2,1,2,1,0,0,0,0,1,1,0,2,0,1,0,0,0,2,0,0,0,0,2,5,0,3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,1,0,2,1,0,1,0,1,0,1,1,1,0,0,0,0,1
"1561",1,2,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,2,0,0,2,0,1,1,0,0,2,1,1,0,0,4,0,0,1,0,0,2,0,0,1,0,0
"1562",1,2,2,2,1,1,0,1,0,0,0,1,1,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0
"1563",0,0,1,0,0,0,0,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,1,6,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0
"1564",0,2,0,0,0,0,0,2,0,0,3,2,1,0,2,2,0,0,0,3,0,3,0,0,3,2,0,2,1,0,0,0,3,2,5,0,1,0,1,3,2,1,3,0,1,3,1,1,2,4,1,2,3,3,3,0,0,0,0,1,2,0,3,7,2,2
"1565",0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,1,2,0,1,0,1,0,2,0,1,0,0,2,0,0,0,0,0,2,0,0,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"1566",1,0,0,1,0,2,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0
"1567",0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,2,0
"1568",0,4,1,0,0,3,0,1,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,5,0,1,2,0,5,1,1,2,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,2,2,0,2,2,1,2,0,2,1
"1569",1,0,0,0,3,0,0,1,2,1,0,0,0,0,0,0,1,4,0,0,0,0,1,1,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,1
"1570",2,5,2,0,3,2,0,0,0,2,1,0,1,3,0,0,1,1,0,2,1,1,0,2,0,0,0,0,0,5,3,2,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"1571",0,7,3,0,3,0,0,0,2,0,0,0,1,5,0,0,2,7,0,1,2,0,0,2,0,0,2,0,1,2,3,2,1,0,0,2,0,1,1,0,3,1,0,3,0,1,1,2,0,2,0,1,0,2,2,0,1,6,0,0,1,2,0,0,1,0
"1572",1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,2,3,1,0,3,1,0,1,0,1,1,0,1,1,0,1,3,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0
"1573",0,2,0,0,0,6,0,0,1,3,1,1,2,1,1,0,0,3,0,0,0,0,2,4,0,0,0,1,1,1,2,5,2,0,1,1,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,2,0
"1574",0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,0,0,2,1,2,0,0,0,1,0,1,2,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1575",0,0,2,1,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"1576",2,0,1,1,0,0,0,1,0,2,0,1,0,1,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,3
"1577",0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,3,1,1,2,0,0,0,1,0,0,0,5,1,2
"1578",0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,2,1,0,2,0,1,0,0,0,0,2,0,1,0,0,0,1,0,2,0,2,2,1,0,0,1,0,0,5,0,0,1,1,0,0,1,0,1,0,6,0,3
"1579",2,2,0,0,0,0,2,3,0,0,1,2,0,0,4,4,0,0,1,0,0,1,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,3,10,1,3
"1580",0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,2,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,3,0,2,1,0,2,0,1,1,1,1,0,0,0,0,0,1,0,4,1,0,1,0,0,0,5,0,1,1,10,0,2
"1581",1,5,2,0,0,3,0,2,0,0,1,0,1,2,0,0,2,1,0,1,0,2,1,1,0,0,1,0,1,3,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
"1582",0,2,5,0,0,1,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1583",0,1,5,0,1,3,0,1,1,4,0,1,2,3,0,0,4,3,1,0,2,0,8,5,0,0,1,0,2,4,4,10,0,1,0,4,0,0,0,0,1,0,0,2,0,0,2,0,1,1,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0
"1584",0,1,1,1,1,2,0,1,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,7,1,0,2,3,0,0,0,0,2,1,0,5,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
"1585",1,3,1,1,0,0,0,4,1,1,3,2,0,4,0,0,0,1,0,4,3,4,3,1,0,0,1,0,0,4,1,2,0,3,1,0,0,0,0,1,3,0,0,2,1,1,1,0,1,2,0,0,0,0,2,0,2,2,0,0,3,1,1,0,0,0
"1586",0,3,0,0,0,0,1,3,0,0,1,1,0,0,4,5,0,0,0,0,0,0,0,0,6,2,0,5,2,0,0,0,1,0,1,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,1,7,0,0,3,1,0,0,2,1,1,0,7,0,0
"1587",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,5,0,1
"1588",0,2,2,0,0,4,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,2,1,0,1,1,0,0,1,0,0,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1
"1589",0,0,2,0,0,0,2,0,0,0,1,0,0,2,0,0,1,0,0,0,1,1,2,1,1,0,1,0,0,1,3,0,0,1,2,2,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1
"1590",0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,1,2,1,0,3,1,0,1,0,0,0,0,1,1,1,0
"1591",1,0,2,0,2,1,0,0,1,2,0,2,1,2,0,0,1,1,0,0,2,0,1,1,0,1,1,0,1,1,1,2,1,0,0,0,0,0,1,0,3,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,1,0
"1592",0,6,0,0,1,1,0,1,0,0,1,0,2,1,0,0,0,1,0,0,2,0,1,3,0,0,3,0,2,3,1,3,1,0,0,2,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1593",0,0,1,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,3,0,0,5,0,1,2,0,0,2,0,1
"1594",1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,0,1,2,0,0,2,3,2,1,1,0,1,2,3,1,1,0,0,1,1,0,1,0,1,0,4,2,1,1,1,0,0,0,1,0,0,2,0,0
"1595",0,2,2,0,0,1,0,2,0,1,1,3,1,1,1,4,2,0,2,1,1,1,0,1,4,2,1,1,1,2,2,2,2,1,1,2,0,2,1,3,4,0,0,1,2,2,2,0,1,1,0,0,8,2,0,1,1,0,1,1,0,0,0,1,2,1
"1596",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,2,3,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0
"1597",2,4,0,0,1,0,2,3,0,0,2,1,2,0,1,0,0,0,0,2,0,2,0,0,2,1,1,1,2,0,1,0,1,1,0,2,0,0,0,1,1,0,0,0,1,2,1,1,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,1,1,3
"1598",0,0,0,0,0,1,2,1,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,3,0,2
"1599",0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,2,1,0,0,0,1,0,1,0,0,0,1,2,1,1,0,1,0,0,0,0,3,0,0,0,5,1,1
"1600",1,2,2,0,0,1,0,0,0,0,0,1,1,0,3,1,0,1,0,0,0,0,0,2,0,1,1,0,3,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,1,0,1,0
"1601",2,2,0,0,0,0,2,3,0,0,1,1,0,0,3,3,0,0,1,1,0,2,0,0,2,1,0,3,0,0,0,0,3,0,3,0,2,0,0,4,0,0,2,0,1,3,0,0,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,9,1,7
"1602",1,3,0,0,1,1,0,0,1,0,1,0,0,2,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,2,4,0,2,2,0,2,0,0,1,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,2,0
